t, t_stamp
  0.7150,           63808.8291,      34, 1 ,     1.211048,     0.997901,     1.176768,     1.113595,    -0.472627,     1.147734,     4.851707,     2.640452,
  0.7200,           63808.8324,      34, 1 ,     1.207078,     0.997893,     1.178152,     1.115045,    -0.472006,     1.148746,     4.855706,     2.645344,
  0.7250,           63808.8352,      34, 1 ,     1.203093,     0.997885,     1.179535,     1.116494,    -0.471386,     1.149759,     4.859701,     2.650267,
  0.7300,           63808.8379,      34, 1 ,     1.199092,     0.997877,     1.180917,     1.117942,    -0.470767,     1.150771,     4.863692,     2.655222,
  0.7350,           63808.8415,      34, 1 ,     1.195077,     0.997869,     1.182299,     1.119388,    -0.470151,     1.151784,     4.867678,     2.660211,
  0.7400,           63808.8431,      34, 1 ,     1.191047,     0.997862,     1.183680,     1.120833,    -0.469537,     1.152796,     4.871660,     2.665232,
  0.7450,           63808.8454,      34, 1 ,     1.187003,     0.997855,     1.185060,     1.122277,    -0.468925,     1.153807,     4.875638,     2.670288,
  0.7500,           63808.8470,      34, 1 ,     1.182947,     0.997848,     1.186440,     1.123718,    -0.468315,     1.154819,     4.879611,     2.675377,
  0.7550,           63808.8488,      34, 1 ,     1.178877,     0.997841,     1.187819,     1.125159,    -0.467709,     1.155830,     4.883579,     2.680501,
  0.7600,           63808.8503,      34, 1 ,     1.174794,     0.997835,     1.189198,     1.126597,    -0.467106,     1.156842,     4.887542,     2.685661,
  0.7650,           63808.8543,      34, 1 ,     1.170700,     0.997828,     1.190575,     1.128034,    -0.466506,     1.157853,     4.891501,     2.690856,
  0.7700,           63808.8570,      34, 1 ,     1.166594,     0.997822,     1.191952,     1.129469,    -0.465910,     1.158863,     4.895454,     2.696087,
  0.7750,           63808.8579,      34, 1 ,     1.162476,     0.997816,     1.193328,     1.130902,    -0.465318,     1.159874,     4.899403,     2.701355,
  0.7800,           63808.8602,      34, 1 ,     1.158347,     0.997811,     1.194703,     1.132334,    -0.464730,     1.160884,     4.903347,     2.706660,
  0.7850,           63808.8621,      34, 1 ,     1.154208,     0.997805,     1.196078,     1.133763,    -0.464146,     1.161894,     4.907285,     2.712002,
  0.7900,           63808.8635,      34, 1 ,     1.150058,     0.997800,     1.197451,     1.135190,    -0.463567,     1.162904,     4.911218,     2.717381,
  0.7950,           63808.8650,      34, 1 ,     1.145899,     0.997795,     1.198823,     1.136615,    -0.462993,     1.163913,     4.915145,     2.722799,
